export_version,source_kind,benchmark_run,task,model_label,model_family,winner_scope,winner_objective,example_id,winner_profile,winner_family,oracle_margin,predicted,correct_idx,correct
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_993,late_boost_bal_0.30,shaped,2.8782055233605206,3,3,True
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_994,constant_1.6,constant,2.482421875,2,2,True
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_995,baseline,baseline,-0.8379258401691914,2,1,False
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_996,constant_1.6,constant,-3.836595319211483,2,1,False
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_997,edges_narrow_bal_0.40,shaped,-5.844845987856388,0,2,False
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_998,edges_narrow_bal_0.40,shaped,2.9407817386090755,2,2,True
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_999,ramp_up_bal_0.50,shaped,-2.408207129687071,1,0,False
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1000,ramp_up_bal_0.50,shaped,17.085942968726158,0,0,True
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1001,constant_1.6,constant,-9.347348965704441,0,2,False
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1002,edges_narrow_bal_0.40,shaped,2.828145870938897,0,0,True
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1003,constant_1.6,constant,1.8937996067106724,1,1,True
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1004,baseline,baseline,-0.015188977122306824,0,2,False
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1005,baseline,baseline,5.087105494632851,3,3,True
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1006,edges_narrow_bal_0.40,shaped,-1.2149567662272602,0,3,False
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1007,constant_1.6,constant,2.9776487533235922,3,3,True
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1008,late_boost_bal_0.30,shaped,4.887270592153072,0,0,True
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1009,late_boost_bal_0.30,shaped,0.87890625,0,0,True
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1010,late_boost_bal_0.30,shaped,0.49041713401675224,3,3,True
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1011,edges_narrow_bal_0.40,shaped,10.051875000819564,0,0,True
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1012,constant_1.6,constant,6.258782625198364,0,0,True
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1013,baseline,baseline,5.770789132453501,0,0,True
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1014,baseline,baseline,-0.6737060695886612,0,1,False
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1015,edges_narrow_bal_0.40,shaped,6.396442349301651,3,3,True
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1016,ramp_up_bal_0.50,shaped,-1.0466313362121582,2,3,False
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1017,late_boost_bal_0.30,shaped,8.628715308383107,0,0,True
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1018,ramp_up_bal_0.50,shaped,2.378533188253641,3,3,True
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1019,late_boost_bal_0.30,shaped,-3.022974500898272,1,0,False
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1020,baseline,baseline,-0.9357710324693471,1,2,False
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1021,baseline,baseline,0.9881690494948998,3,3,True
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1022,baseline,baseline,1.063768190331757,3,3,True
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1023,constant_1.6,constant,1.37890625,3,3,True
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1024,late_boost_bal_0.30,shaped,-2.6252197325229645,3,2,False
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1025,baseline,baseline,-19.208636075258255,1,2,False
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1026,late_boost_bal_0.30,shaped,-0.0008888840675354004,1,2,False
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1027,edges_narrow_bal_0.40,shaped,-1.3677175641059875,0,2,False
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1028,late_boost_bal_0.30,shaped,0.8230313062667847,1,1,True
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1029,edges_narrow_bal_0.40,shaped,0.9296875,3,3,True
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1030,constant_1.6,constant,-3.6518481969833374,2,3,False
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1031,ramp_up_bal_0.50,shaped,-3.8777352031320333,1,0,False
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1032,baseline,baseline,9.224402472376823,3,3,True
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1033,edges_narrow_bal_0.40,shaped,2.052642848342657,3,3,True
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1034,ramp_up_bal_0.50,shaped,1.9772191047668457,0,0,True
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1035,constant_1.6,constant,-10.626870334148407,3,1,False
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1036,late_boost_bal_0.30,shaped,-6.852121219970286,2,3,False
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1037,baseline,baseline,2.27734375,1,1,True
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1038,baseline,baseline,3.5770752876996994,2,2,True
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1039,baseline,baseline,1.9025789266452193,1,1,True
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1040,edges_narrow_bal_0.40,shaped,-5.885680155828595,2,1,False
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1041,edges_narrow_bal_0.40,shaped,4.971551649272442,1,1,True
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1042,baseline,baseline,3.499999761581421,0,0,True
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1043,late_boost_bal_0.30,shaped,3.0555325523018837,2,2,True
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1044,baseline,baseline,10.196101248264313,0,0,True
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1045,ramp_up_bal_0.50,shaped,6.794044941430911,1,1,True
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1046,ramp_up_bal_0.50,shaped,1.8178376867435873,3,3,True
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1047,ramp_up_bal_0.50,shaped,5.360975068993866,2,2,True
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1048,constant_1.6,constant,1.6152974367141724,1,1,True
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1049,baseline,baseline,1.8019113540649414,0,0,True
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1050,baseline,baseline,3.7119141221046448,3,3,True
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1051,baseline,baseline,-3.188162865815684,0,2,False
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1052,constant_1.6,constant,-2.935547113418579,0,3,False
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1053,late_boost_bal_0.30,shaped,2.716270685195923,0,0,True
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1054,edges_narrow_bal_0.40,shaped,4.854124084115028,0,0,True
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1055,constant_1.6,constant,5.475537241578422,0,0,True
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1056,constant_1.6,constant,0.849609375,0,0,True
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1057,edges_narrow_bal_0.40,shaped,0.5817985087633133,1,1,True
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1058,edges_narrow_bal_0.40,shaped,6.703771576285362,0,0,True
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1059,ramp_up_bal_0.50,shaped,20.144708387553692,1,1,True
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1060,constant_1.6,constant,5.211470544338226,1,1,True
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1061,edges_narrow_bal_0.40,shaped,-4.405099913477898,1,0,False
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1062,constant_1.6,constant,3.3057703971862793,1,1,True
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1063,late_boost_bal_0.30,shaped,-1.536085857078433,0,3,False
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1064,baseline,baseline,-5.299338459968567,0,3,False
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1065,constant_1.6,constant,-13.439239840168739,0,2,False
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1066,edges_narrow_bal_0.40,shaped,9.411929048597813,2,2,True
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1067,baseline,baseline,2.2152209491468966,3,3,True
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1068,constant_1.6,constant,2.3631511330604553,2,2,True
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1069,edges_narrow_bal_0.40,shaped,-10.324315875768661,2,3,False
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1070,constant_1.6,constant,9.766140475869179,3,3,True
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1071,baseline,baseline,1.7578125,0,0,True
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1072,constant_1.6,constant,-0.3002305355621502,3,1,False
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1073,baseline,baseline,1.816406488418579,0,0,True
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1074,late_boost_bal_0.30,shaped,5.435592126683332,3,3,True
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1075,edges_narrow_bal_0.40,shaped,-3.1951875537633896,0,2,False
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1076,edges_narrow_bal_0.40,shaped,-10.459756448864937,0,3,False
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1077,baseline,baseline,-1.3903852701187134,1,3,False
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1078,ramp_up_bal_0.50,shaped,-11.801349937915802,2,1,False
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1079,baseline,baseline,10.294175802730024,1,1,True
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1080,constant_1.6,constant,5.533880144357681,0,0,True
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1081,edges_narrow_bal_0.40,shaped,-5.651067867875099,1,3,False
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1082,edges_narrow_bal_0.40,shaped,-0.18775802850723267,2,0,False
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1083,edges_narrow_bal_0.40,shaped,0.6632385551929474,0,0,True
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1084,edges_narrow_bal_0.40,shaped,4.251207396388054,3,3,True
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1085,late_boost_bal_0.30,shaped,-4.464989869855344,1,0,False
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1086,edges_narrow_bal_0.40,shaped,-4.130880273878574,1,2,False
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1087,late_boost_bal_0.30,shaped,-0.14554096944630146,1,3,False
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1088,ramp_up_bal_0.50,shaped,7.154756333678961,0,0,True
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1089,baseline,baseline,0.04756300779990852,3,3,True
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1090,late_boost_bal_0.30,shaped,2.507560297846794,0,0,True
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1091,edges_narrow_bal_0.40,shaped,5.216281621716917,2,2,True
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1092,edges_narrow_bal_0.40,shaped,-0.8334867819212377,0,1,False
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1093,late_boost_bal_0.30,shaped,2.996410947293043,2,2,True
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1094,constant_1.6,constant,4.220361113548279,3,3,True
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1095,ramp_up_bal_0.50,shaped,-0.03434915095567703,0,1,False
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1096,constant_1.6,constant,-4.622534021735191,0,3,False
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1097,baseline,baseline,-0.2856607409194112,1,2,False
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1098,constant_1.6,constant,1.7888378429342993,1,1,True
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1099,late_boost_bal_0.30,shaped,7.746358260512352,3,3,True
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1100,edges_narrow_bal_0.40,shaped,3.901857428252697,3,3,True
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1101,constant_1.6,constant,3.7067498341202736,1,1,True
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1102,constant_1.6,constant,0.24827759340405464,3,3,True
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1103,baseline,baseline,-6.0597193241119385,1,0,False
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1104,constant_1.6,constant,-7.754372725263238,1,2,False
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1105,constant_1.6,constant,4.415923893451691,1,1,True
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1106,late_boost_bal_0.30,shaped,4.414062738418579,3,3,True
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1107,baseline,baseline,3.983649730682373,1,1,True
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1108,edges_narrow_bal_0.40,shaped,6.800961057655513,1,1,True
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1109,ramp_up_bal_0.50,shaped,-0.61328125,1,3,False
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1110,edges_narrow_bal_0.40,shaped,-3.685031671077013,2,3,False
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1111,baseline,baseline,5.020217727869749,2,2,True
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1112,constant_1.6,constant,-2.727131597697735,1,3,False
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1113,baseline,baseline,2.562500089406967,1,1,True
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1114,ramp_up_bal_0.50,shaped,2.947951078414917,1,1,True
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1115,ramp_up_bal_0.50,shaped,1.7026036977767944,2,2,True
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1116,late_boost_bal_0.30,shaped,-17.485514242202044,1,3,False
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1117,baseline,baseline,3.072621315717697,2,2,True
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1118,late_boost_bal_0.30,shaped,6.148958317935467,0,0,True
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1119,baseline,baseline,1.264346718788147,0,0,True
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1120,constant_1.6,constant,2.654391646385193,2,2,True
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1121,edges_narrow_bal_0.40,shaped,1.914447019516956,0,0,True
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1122,ramp_up_bal_0.50,shaped,-3.1140941753983498,1,0,False
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1123,ramp_up_bal_0.50,shaped,2.1846346855163574,0,0,True
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1124,baseline,baseline,4.310883283615112,2,2,True
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1125,edges_narrow_bal_0.40,shaped,-3.7531258314847946,0,2,False
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1126,edges_narrow_bal_0.40,shaped,4.110130071640015,0,0,True
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1127,baseline,baseline,-0.5869527161121368,0,2,False
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1128,edges_narrow_bal_0.40,shaped,-5.69768400862813,3,0,False
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1129,constant_1.6,constant,1.7130250222980976,1,1,True
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1130,constant_1.6,constant,-1.8129680156707764,1,0,False
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1131,baseline,baseline,-3.659399338066578,0,3,False
v1,bench,routed_OLMO,arc_challenge,Olmo Hybrid,olmo_hybrid,selected_panel,benchmark_oracle_recorded,arc_challenge_test_1132,baseline,baseline,5.156674563884735,1,1,True
